melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159
-0.2421846433	-0.385048468	-1.008616624	-1.956881236	-0.4606797397	0.1348075856	-0.3557639307	0.6840164853	0.2768131594	-3.293530276	-2.833395547	2.710967349	-1.233939192	0.3437953189	-1.931729313	-0.5640940304	-2.219746162	0.8465826731	-0.7959230803	-2.923505028	-1.07667971	0.04477769337	0.3158108034	0.07365533785	-0.2603275388	-1.775590854	-0.9277317854	0.13484016	-2.591790147	-0.9863237362	2.824689377	0.5747348738	0.2176300759	-1.80301323	-0.6013556785	1.235268932	0.9258006393	-0.5839125408	0.008754833709	1.261308606	0.9926923942	-1.427656844	-0.9562461326	0.537398969	1.650391311	-1.05479331	-0.7436457013	2.685289299	-1.32791743	-0.2730220223	-2.063238849	-1.782981214	-1.033775923	-2.848214219	-1.220978681	0.4777221585	-1.19131407	-0.5319492475	-0.4276957338	0.7886116787	-2.355456171	-0.478677489	-2.636165303	-0.3640780367	-0.2512019916	-0.1419911062	-3.270710628	-0.2579006335	-0.03600428623	2.405852427	0.9272667009	1.072730748	5.262089298	-1.9416311	-1.901961701	-1.750991175	-0.5143412157	1.194620354	-0.448737567	-0.677928278	0.6194388115	0.87587603	-0.8385951375	0.8069018933	-0.4683864546	-1.143537119	-0.294105185	-2.561806658	1.927049262	0.9761843682	2.007445236	0.4780904296	0.4118916801	-1.008148379	-1.367470478	-0.03222056379	-0.1720672159	-0.1089812846	-0.6981538341	-0.456053589	0.3430139096	0.5728518382	-2.565489427	0.7900236628	3.703931527	1.108850279	-0.2492670016	-0.6558221974	-0.182891698	0.5517263714	1.583926435	1.706404773	1.325723381	0.1636024537	-0.128574156	-0.7799227525	0.2199364379	1.474697641	-1.714065703	0.08121438337	-0.2165691528	0.2160859339	0.5439482622	1.211438209	-2.570297499	-1.095944398	0.5347690542	1.070121705	-0.5481456718	-1.670571425	1.038718976	-0.2015335686	0.950088702	-0.1851596681	-1.000706881	0.360669521	1.28451994	-0.1355803325	-0.4941548562	-0.3226842673	-0.8582044273	0.5925615857	-1.140584696	2.384596957	-2.844308235	-0.008922686972	0.7354165465	-0.560742796	-2.08744936	0.09798402182	-0.0519772805	0.7151787903	1.221688112	0.2512631291	-0.02090534257	2.718091822	-1.178916752	-0.1225418917	-1.047887869	1.315839252
1.150995476	0.2909616608	0.823701005	-0.6989095815	0.6615606253	-0.009748305977	-1.220375173	-0.394418604	0.06731576311	-1.999996559	-2.190370173	0.895996748	-0.09760178477	-0.8231192203	-0.623296295	0.6342138579	-2.346352683	-1.01254314	-0.5331722407	-2.90479566	-0.3759104851	-0.5044896193	-0.04553273904	0.4268336999	0.1370928399	-1.75267302	0.0341142676	-0.2541524159	-1.780737012	-1.054491361	3.416838381	-0.2876057314	-0.7504393577	-1.068013861	-0.7672571286	-1.033319019	0.8114423483	0.8882877737	-0.2613962891	1.627677281	-1.020804312	1.36793548	-1.256492	-0.3421528385	0.4066627502	-2.666001392	1.311716674	2.268866707	-1.135216506	0.1505712977	-1.101530963	-1.851494864	1.008349425	-2.323203759	-0.8461698598	-0.1042244804	-1.612037008	-0.2952927221	-0.2217159886	0.2447079008	-1.139288806	-0.2629399627	-2.312221494	-0.8106080684	-0.3478609816	-0.3666195705	-2.844816749	-1.904207277	0.08052774351	2.157876934	-0.7429467637	-0.04104567936	4.159469139	-1.840744473	0.09408567444	0.6154374676	-0.7415392538	0.05929845601	-1.06087368	0.07760382228	-0.4618382257	0.5316615135	-1.394075614	0.1281240892	0.03332073089	-1.762319123	-0.2039671114	-2.786926595	1.391050727	-0.04366483145	1.414045537	0.05851851466	0.4797914923	-0.642400195	-0.8443629618	-0.9224508849	1.454482825	-0.09846812107	0.3136745305	1.069437687	-0.222419821	-0.8136213003	-2.791110963	1.180567233	0.4896156798	-0.2358129428	2.217146719	-1.224137569	-0.1012587961	0.7207111919	1.262101375	-0.06015104656	2.472110467	-0.1764707248	-1.184158323	0.5874317746	1.023853576	1.426352184	-0.3641808507	-0.5599970254	-1.006921123	0.544723944	-0.219412241	1.081084203	-1.576539749	-0.8091551254	-0.9514004032	0.8473302853	-0.5628336769	-0.7749095181	0.2771666	0.8552746326	2.054717023	-0.3995461765	1.385290079	0.03474740996	1.637221371	-1.222006883	0.9929709362	-1.016676561	-0.4241268171	0.1079581026	-0.2723326406	-0.3116537603	-0.2396858915	0.1424343888	-0.2788673476	-0.8884196494	-1.468288578	-0.7077122369	0.1210148021	-1.96707229	1.686604542	-1.141581276	1.768366536	1.750825966	-1.054917886	-0.6537324423	-0.1624421102	-0.2374561786
-0.8107717931	0.9842082856	-0.9382207397	2.375723631	-0.08379303985	-1.294498483	-0.2445719473	0.656187809	0.7542779386	-0.2685126939	-0.6948579678	-0.92533203	0.1435370078	-0.2719433662	0.3682164529	-0.5892895903	-1.530263504	-1.684262153	0.00711413593	-2.258869783	-0.502220702	-1.386832922	-0.08470926326	0.2396871865	-1.006996766	-1.471641172	-0.7906236652	0.5376434129	-0.7313870826	-1.340242927	2.59096415	-0.8125211178	0.8132374952	0.4705965183	-1.609508131	0.1609141902	-0.7721312791	-0.2237821833	-1.408888502	0.8214837344	-0.08960066983	2.8893112	-0.1969245055	0.1146096163	-2.148173091	-1.893515618	1.706772689	0.8739829357	0.03571381646	1.192908622	-0.05405123942	-1.167745523	-0.3169962822	-1.404379218	0.2102437122	-0.3842066765	-1.326103255	0.1691865504	-1.188003954	-0.1417676108	0.09215478397	-0.5143944666	-1.748042624	-0.4861417071	-1.117351737	3.017383133	-1.453370152	-0.2798261145	-2.47783438	1.009020268	-0.160172914	1.245360675	-0.02610164447	-1.328617262	-0.1615654114	-1.473938274	-0.463903125	-0.7329800307	-0.04887926585	0.7966584152	-0.1096921349	-0.4833355777	-0.9878817696	1.631537667	-0.5046242326	-1.461033471	1.310283858	-1.9531351	-1.407892727	-0.4291096822	0.9119524267	0.7365891543	-0.1059931947	-0.2006059612	-0.2222840134	0.90772365	1.800509278	0.1366050874	1.370884259	1.843660188	1.061636528	-2.00363833	-0.1520374925	-2.698851638	-1.668775705	0.1108728905	1.101272988	-1.272257706	0.6728997727	-1.631372854	0.3466744307	-0.4833039152	-0.7236182049	3.314474569	0.01446863658	0.8911279101	1.152852532	0.9822173822	1.252304101	-1.558726609	-0.9619538547	0.2670579859	-1.008689337	0.3085143445	-1.202338205	-0.04559147366	-0.5937536672	0.9446670284	-0.4595703749	-0.6134717505	-0.09869989063	0.4566921293	1.614323547	-0.8199216466	0.7013839635	-1.648254507	-0.2655824434	-0.9643522429	0.02946978859	-0.7560769943	1.068291998	-1.645651437	1.082539243	-1.542991977	1.176144202	0.4488429907	2.662171882	-0.1591690554	0.1159535102	-1.285291852	-0.6692546963	0.1789221304	-0.2482713825	-0.6756355258	-0.0975104241	-1.84412541	-1.381227824	0.8160368651	-1.594169232	1.252300292
1.165996763	1.711848642	0.01438946663	0.1213639057	1.783528677	-1.394088425	1.31921006	0.8244352599	1.108479841	0.4141131813	-0.9991997809	0.4976824423	0.0374913166	-0.9281552299	-0.5694492599	0.6213467772	-1.357987811	-1.404870851	0.1257708772	-0.835910432	0.5793974578	-1.552343908	-0.6395096729	-0.379959091	-0.3924505892	-1.883363074	0.4620663743	0.890867074	0.7997276552	-0.7289073987	0.5398989577	0.004784920524	-0.6340960944	0.05307201357	-1.646971432	-0.5314685042	-0.1933139913	-1.100275386	-0.449972181	0.3194183613	-0.3307688793	-0.6913506109	-1.335277239	-0.3439734981	-1.464255528	-2.035031009	-0.6053269285	-0.6171891372	-0.8874734078	0.2616863588	0.009509497621	-1.379038441	0.1424937625	-0.1645310519	-0.7520928635	-1.097161631	-0.941489801	0.06947104984	-1.346653356	-0.8883365972	0.4228368513	-0.087455912	-1.774745281	-0.02204832003	0.1796837711	-0.4242202954	0.4439050605	1.155373084	-1.430344155	0.5607857834	-0.003377933789	0.2960071899	-1.958957643	-1.958380531	0.164351404	-1.061932052	-0.2518156497	-0.2738970142	1.946590448	0.4359545642	0.1975292107	0.04783717119	-0.9435626862	-1.810984746	-1.773041147	-1.94218384	0.9185085538	-2.74758226	0.4311365838	1.956209359	0.7660444123	0.1283350583	-1.165040163	-0.6297036012	-1.56109626	1.937250926	-0.548055752	-0.005037320396	0.3774429811	0.806584479	1.004488397	-1.580179712	0.2206861947	-1.069123795	-0.3343056513	0.1830674018	-1.038494766	-2.804692069	-0.7194189901	-0.3046603806	-0.7253330493	-1.463542696	0.5421650213	0.1126327948	-0.8059935763	-0.5849188154	-0.4168926493	-0.08644257796	0.9443798151	-0.6533828912	0.9417967786	-0.8380510386	0.4515078141	0.04657321643	-2.248189916	-0.578215431	-0.7810904944	-0.8507999048	-0.1396536335	-0.7652422802	1.301215339	-0.2364768331	2.172251303	-0.6774951227	1.901002989	-0.7431970112	0.5270616041	-0.2635635115	-1.252354841	-0.5259893216	-0.3607585468	-1.010647981	1.059846403	-0.8967095	1.947754341	0.1968965199	0.1423320496	-0.5753185458	0.3404790027	1.182163419	0.9197979389	0.7917282999	1.235049764	-0.1122549809	-1.131263879	0.1560961363	-0.4935822121	2.668950496	-1.077512107	0.1828710472
-1.176617429	0.3705458496	-0.5296464115	0.5990597703	-0.8115067579	-1.532758879	-0.7938595862	-1.090120116	-0.5754715071	-0.3736950359	-1.707998197	0.3404078699	-0.1953290991	-0.3413313958	-0.8144138997	0.5124634493	-1.538622086	-0.2742759162	-0.7215574431	-0.9546284178	2.060636932	-0.7294303451	-1.018953588	-0.7834718272	-0.8827134747	-1.220407011	-1.958650283	-1.176627709	0.1360408304	0.795120461	0.1966350368	-0.165312165	-0.5325576736	-0.5959374809	-1.705111432	0.912218807	-1.484473456	1.467625203	-0.3270810349	0.9339411185	-0.06385921458	0.3306760853	1.094933556	0.6183023576	-0.323108071	-0.9186412127	0.1078305631	-0.5632206077	-1.823562291	2.7915661	0.5685243174	-2.166150722	2.038074519	-0.1548725681	-1.088910231	-0.27252045	0.1751497963	0.09811661099	-0.06479997499	-1.091709521	0.7880381446	-0.2272355068	-2.153594242	0.4390145985	0.569923513	-0.1015180889	0.4826967466	0.03914245021	-0.2646598462	0.8270013633	0.2377480214	-0.06088881021	-2.990286171	-1.781896231	-0.2578818251	0.09181554161	0.1549594764	-1.255621865	0.1325403072	0.6494631507	0.3029328649	-0.6122899996	-0.6698710406	0.3001618396	-0.3344377932	-1.505855147	-1.335706267	-2.146609687	-0.5517859759	1.015698455	0.8042924678	0.0221367245	-0.4338597969	-1.248116218	-1.525833167	-0.2647670747	0.7201117383	0.2482978455	-1.163638271	0.6947832724	2.339975677	-1.605759251	0.05637399107	-2.51018828	-0.5149466505	-1.214153924	0.3649788432	-3.528618873	-0.20701008	1.485260963	-0.9340326069	-1.037266611	0.5562359936	-2.020975367	0.6312296783	-0.1146411673	-0.1391702557	-0.6539872759	0.8247738385	0.05186996529	1.853879079	0.678715317	0.9204257598	-0.9828285105	-1.018285934	-1.67208825	0.3416304307	0.06950652833	0.7407355991	-1.044632157	-0.9817196158	-1.191888063	0.3737241834	2.091746058	1.390289773	2.138726347	0.9105130071	-1.13519247	-1.441896634	1.669351251	-0.5186190626	1.428655669	0.2934801137	0.8633393695	1.243760417	1.343246993	-1.951190031	0.0753206765	0.4912865877	2.694476491	0.02874595803	1.175179827	1.507799379	-0.9538128473	-1.577604761	1.197311322	-0.7874939127	-0.08622690946	-0.09199673852	1.665340081
-0.1602187043	-0.5734456037	-0.5234634228	-1.110744681	0.8830931457	-1.157670703	0.6453099477	-1.061400258	-1.149222517	-1.320400488	-1.023164543	-0.3275733258	-0.6165461137	0.9181336096	-0.1413977961	0.6858257013	-0.6612057287	-0.3897680039	-0.8631069901	-0.6285957956	1.415088174	-0.03096438455	-0.4797445291	0.1263514431	0.4736088096	-0.468700598	0.4823995349	-0.4200406064	-0.4944876744	-0.3424097302	0.1486898802	0.2863383077	-0.7043499446	-1.585295177	-0.8675378789	-1.466479175	-1.457993282	0.05538039364	-0.9634669048	-0.1965867582	2.436779613	-0.6465159018	1.358693875	-0.04322694747	1.049529276	-0.1429683469	-0.27798086	-0.6681961681	-0.8220281883	-0.7981707251	-0.9469628677	-1.910703131	-0.9830012399	0.3105322626	-1.934672601	-1.455682075	0.08838312835	-0.4488927113	0.01113151799	-0.920373622	0.8534004934	2.010116411	-1.908472603	1.159686959	-0.5535017171	-0.4998941587	0.915568997	0.6060854506	0.1248268576	0.005796585934	0.6222893011	-0.6170240685	-2.475039361	-0.3562415948	-1.003694957	1.784074124	0.6380409612	1.295942994	-0.3469163793	1.106375448	-0.8277801219	-1.137058642	0.004587525729	0.2107862704	1.1872276	-2.279625871	-2.216818179	-1.22292554	-2.579239078	1.862315859	2.186400453	0.1914080276	0.2233371014	-1.646992386	0.3588168324	-0.5255976193	-0.5273127406	-0.9912905306	0.2569815279	-1.234300163	1.959305007	-0.7491188331	0.7740242574	0.1894413906	0.1926607614	-1.528529803	2.563462481	-3.874946113	-1.128219937	1.402677832	-0.8050712646	-0.4438038706	-0.8205524982	-0.8196316499	-1.562829755	0.1011898169	-0.6235050803	0.5085690339	-0.1492067474	0.6870169613	1.607600864	-0.09845355359	1.53653005	-0.7500032849	-2.008275528	-0.7016516461	0.8288887698	-0.1559584125	0.9671753736	-0.7399777011	-0.9508427218	0.2379123839	-1.734305675	1.490901656	-0.8027470967	2.401482829	-0.3694249042	-0.769371536	-1.248917658	-0.6893319845	-0.9640303785	0.5603269943	-1.339865805	2.278946553	-0.9556965399	0.6539630087	-2.045073042	-0.1129666629	2.398758271	1.379891337	0.008143885605	0.4846778267	0.1307194444	-0.7995322531	0.3882827515	1.105093357	-0.03186092279	0.1830132537	-1.472920405	2.15294365
0.9384797101	0.0933792158	1.649377412	1.07790845	-0.8337752707	-0.6821830513	-0.9518956428	0.1108053778	-0.345687781	-1.34597593	0.4205402922	-0.08496429102	-0.5397187934	-1.167479761	-0.4085604908	0.9256831674	0.102654022	-0.7983926711	0.04478943609	-0.5338974305	0.6039558502	-0.2678975415	0.7263400225	0.4939307941	-1.218206005	-0.4855668758	1.293706786	-1.037920789	-0.8168364423	0.24872587	-0.4567242016	1.061447264	-0.09152065284	-2.268620132	0.1821230689	0.2586659984	-0.3200454654	-0.7140959887	-0.2154094154	-1.093931251	-0.9364657362	0.3009389142	0.3106256462	-0.9010926278	0.5616705787	-0.131208901	0.1742194384	-0.9726260094	0.07766720783	-0.5977455407	-1.111566602	-0.7591464003	-0.3734348228	0.3716590182	-1.429811847	-1.112329582	-0.6168249192	-0.115036642	0.5774300566	-0.8101161439	1.314045793	1.871372951	-1.621968102	1.549210038	-0.6696078019	0.476759396	1.567054049	2.235203979	-0.1777937687	-0.7091384839	0.4055730094	-0.1852283906	-1.780528716	1.436628923	-2.032364744	-0.2306962703	0.3359195507	0.9471141293	-0.5240351064	0.5714605807	-1.972336011	-1.171113941	0.4419749056	-0.6742826531	0.1957169297	-2.103794706	-0.6750452334	0.08571983123	-0.8340015569	1.160123229	1.636837601	1.210005899	-0.5536924615	-1.50866252	-0.2245914351	-1.086675823	0.4887331834	-1.782799316	1.900667025	-0.9678177639	0.6566592928	0.2679858898	1.234730685	-0.1160886997	0.9536032922	-1.130860436	0.8897285783	-1.400589888	0.1446858541	1.298766801	-0.3038948568	-0.172889654	-0.6175791177	0.3103451895	-1.723755271	-0.03431954909	-1.46113916	0.2483047745	-0.8962702931	0.753963462	0.8322715523	1.157480255	0.05308801612	-1.129738819	-1.797529415	0.2297609122	0.6120824516	0.349857867	0.3997894983	-0.7639370382	0.4053164106	1.143230309	-0.2578342054	0.4799637976	-2.646406858	0.2336149398	0.316138407	0.01670164172	0.5330622862	0.965302378	-0.3957988256	-0.2952612428	-0.5826730127	1.221266397	-1.832168589	-0.1888701336	-0.6343072618	0.5057865152	0.7171644571	-0.5537953875	0.8491910431	-0.6953911155	0.6234826926	-1.236037441	1.590285836	1.761111296	-0.3313966122	0.20038956	-0.5612186217	-0.6034464793
-0.790528898	-0.4470046071	-0.8649398125	-1.01128569	-0.6677882109	-0.6537347943	0.03647972784	-0.7701064039	-0.8414205106	-0.6473986747	1.03061651	0.2133812962	-0.3457425795	0.241256004	-1.101496812	0.193833531	0.252719147	0.4769375749	0.4449070676	-0.3425620668	1.33850926	-1.221657458	0.6327142169	1.128333819	0.1237187137	-0.3919652035	1.018161296	-0.05929968927	-0.7219654484	1.094278228	-1.145294673	0.9129370655	0.5789465075	-2.515000364	0.965532164	1.846394964	0.2333033146	-0.03211025207	-0.2413567923	-0.645694971	0.133789573	-1.526136914	0.4507739639	-0.02765764897	-0.1277101501	-1.352016266	-0.971640995	-0.6974137384	0.1759505486	-0.9280850734	0.4579024187	-0.1537385314	-1.691022083	0.4521625902	-1.048946443	-0.4371110512	-0.5426663479	0.7810926023	0.1251719268	-1.04756423	1.53340569	-1.662565558	-1.663596231	1.991402761	-0.9142776384	0.9038760977	1.235080409	-0.3544101635	-0.396967835	-0.5757853519	0.03705297259	-0.5305174725	-1.180644972	2.491628929	-0.7191522627	-0.9155923996	0.3297190115	2.26443743	0.3076614558	-0.5405499232	0.02304865757	-0.6093548613	0.2501229125	0.1246454241	0.6230838098	-0.631343855	-1.207720916	0.4233934844	1.869884234	1.648237645	0.2897373917	0.8321759559	-0.4855340917	-1.487938605	-0.8823752726	-0.5861458154	0.3689738125	-1.203779794	0.0599444607	0.2690206816	0.182936208	0.2000931323	1.304789437	0.370200552	0.873934606	-0.325668583	-1.874603567	-0.3149753649	0.2288501146	0.9186060052	-0.2307606439	1.582344224	2.109019428	0.8296177082	-0.687078828	-0.5180795282	-1.136925601	0.3699222118	0.12242414	1.413542421	0.7568496188	0.4681642249	0.5028358384	-1.181055682	-0.9848385357	-0.741889459	0.1618392549	-0.9874803166	0.6606651407	0.4556290143	1.086016663	-0.5029470066	0.6475278153	-0.2670669454	-2.590892893	0.8944586551	0.8995454741	0.5928981107	0.1740608021	0.3998720022	-0.8264207911	-0.5927978158	-1.28842947	1.741078632	-0.3810576345	-0.1968305349	0.625520016	0.4381374989	0.7876458199	-1.23430164	0.8573574744	-0.8974162045	1.723790543	-0.3722334702	1.384542884	2.652322797	0.5027576618	-0.1367015371	-0.06449231854	-0.4155510537
1.010658321	-2.313655077	0.7230703079	-1.112395634	0.8420958857	-0.4343007103	-0.8675545962	-1.604169329	-2.363462595	0.2409282562	0.9600257419	1.518125161	-0.4262122178	-1.216191482	-2.735866849	2.985412154	0.01689499184	1.619029262	-0.1861778199	0.7795417557	1.236963261	-1.862737344	0.548681753	0.8480102245	3.362607638	0.502551239	-0.9425110248	0.6190183352	-0.4986247825	1.220909108	-0.9736106626	-0.8806353503	-1.213809073	2.147428283	0.7568826557	-0.311857855	0.3139128263	1.969303168	0.3031721682	-0.419124115	-2.147721198	0.6721477028	-1.660676874	-1.074191968	0.9792166228	-3.422242833	0.263515192	0.1059199763	-0.3040246718	0.1850369998	-0.5756313443	0.1090573119	0.1659023149	1.141166821	-0.8190078697	-0.6973832802	-2.311474461	0.3215757245	2.579189174	-1.501221837	0.9580542392	-0.3789285736	-1.694783845	1.664100687	0.9080791845	0.2464175139	1.407489403	-0.5500610121	1.963928	0.06421910422	-0.4524970213	-0.1625165471	-1.297854293	2.78986186	-0.822159528	0.3714009277	-0.1100397513	0.193063245	-0.03000156465	-1.098295258	-0.0424665389	-1.447004067	-0.5299206874	0.6866636305	0.6715053129	-0.8670953836	-1.651885217	2.278219945	0.7679025568	0.3340845009	0.05296809197	0.1457688098	-0.3080099893	-1.040723097	-0.06944119401	0.2513522623	4.136780028	0.6174079608	-1.867028672	-0.8590802447	-0.5418287437	-0.31633297	1.456370523	-0.9303216359	1.100231645	-0.4359629958	-0.4947070755	-0.1257807646	0.2568425891	0.8715067128	-0.4224257105	-1.347709562	1.769226011	-0.5290359601	0.495432572	-1.191137667	0.4670128414	0.5703416497	-1.206139977	-0.4759045198	-0.230603202	-0.07549974633	-0.4066310993	-2.779286993	-0.9644798786	-1.186605333	1.936541883	-1.993443794	0.05971000075	2.060335583	1.795624254	0.2925568912	0.2199730944	-0.2980696036	0.999719173	0.5989809951	0.8007499115	0.4727993219	0.2262733642	1.303020902	-1.181544748	-1.043775779	1.973938244	0.2834556517	-0.4136606371	-0.5894978684	-0.9262280329	-0.5119016841	-0.9506628441	-0.3078012135	-0.7519588562	-0.5158403501	-0.4824590291	-0.1088403067	0.6490775026	-1.19680577	2.667206633	0.05630067866	1.063238096	0.5149167135
-0.08941944328	-5.943743014	2.08274354	1.7093694	-0.2263638766	-0.8222953481	-0.3462143728	-3.559265	-2.008373544	-0.1308832595	0.7742280938	1.713439624	-1.08206938	0.1286818613	-0.4664423572	0.8487431352	0.560977098	2.513031074	-0.4230800098	1.401019655	-2.494424001	-0.7325140553	0.3333808479	-0.09819403887	-0.334631482	-0.2309487284	-2.337122055	-1.551969552	-0.7027342839	-0.5170760392	-1.81990153	-1.061818853	-0.1852886086	4.075525622	0.03831651362	1.40152741	-1.117197864	-0.4239924849	0.1096534796	-0.9626626814	0.3605804176	1.172673386	-0.2421633017	-2.075224272	0.5658271536	-0.9996399637	0.4278822127	-0.2093120784	-0.2156762934	0.2745735119	-0.6413224595	0.1635137917	1.327868632	0.5054261847	-1.421582915	0.6185288439	-2.334212411	-2.362782855	-0.1978640385	-1.357975352	0.2598250011	-0.1032216887	-1.588401986	0.6510366129	2.748116109	-0.9660053307	1.795740917	2.752046225	0.5602649951	-0.1537928692	-1.095029241	2.64784905	-0.8072954895	3.519156886	-0.9016090766	0.1032638322	0.3243892201	1.270441807	1.819754226	-1.976337875	-0.2353287297	-0.8844645797	-0.1322629306	0.377701962	0.6328336025	-1.549653206	2.147471402	3.130780033	0.3666653836	-1.446747208	1.644926275	2.445636646	-0.08007514847	1.960475134	-0.05714995942	0.7237890061	2.548750947	0.1828762711	-0.1990284395	-1.442154141	0.1107581455	-0.1224676965	0.6689494554	-1.335112931	-1.406123505	0.1577875811	0.3447188486	0.4293251026	1.088313906	1.519990249	0.8914343105	-1.062408117	-0.0315872261	1.140314018	0.5078234901	4.738601944	-2.576846522	-1.691401061	-0.4399605125	-0.4189663962	0.5852409611	-0.3165661177	1.764678452	0.7005524221	-1.45223978	-0.9126916332	3.159418538	0.6954420739	-0.5372137891	3.167379769	0.856185273	-0.9050882874	-2.114011373	0.7308466221	4.629265599	0.1366792852	-1.147942057	1.190486316	-1.057515183	2.796455274	-0.1768171902	-0.7037109544	0.5875296217	1.007619157	-1.637692643	-0.5734350161	0.1137209618	0.2218223942	-0.2220672052	-0.2604779384	-0.8688328273	0.8445627192	-2.174273742	1.066858877	-0.9634212145	-2.424772801	1.971753112	1.097680812	0.7898544823	-0.690913247
